,group,names,scores,logfoldchanges,pvals,pvals_adj
8933,Venous EC,GIMAP7,51.7875,6.890906,0.0,0.0
8934,Venous EC,ELK3,50.40522,6.4679465,0.0,0.0
8935,Venous EC,HYAL2,50.31724,5.1531343,0.0,0.0
8936,Venous EC,ITM2B,49.769783,4.0796647,0.0,0.0
8937,Venous EC,VWF,49.657352,8.980883,0.0,0.0
8938,Venous EC,LMO2,49.061306,7.470327,0.0,0.0
8939,Venous EC,JAM2,48.768623,6.251118,0.0,0.0
8940,Venous EC,PLXND1,48.6092,6.6243634,0.0,0.0
8941,Venous EC,ANXA1,48.1758,6.0826697,0.0,0.0
8942,Venous EC,ITM2A,48.002247,5.392715,0.0,0.0
8943,Venous EC,TIE1,47.14789,7.7416024,0.0,0.0
8944,Venous EC,ARHGAP29,47.143353,6.2492247,0.0,0.0
8945,Venous EC,HHEX,46.86745,6.63427,0.0,0.0
8946,Venous EC,SPTBN1,46.264545,4.529201,0.0,0.0
8947,Venous EC,NR2F2,46.23475,4.974109,0.0,0.0
8948,Venous EC,KANK3,46.096226,7.855378,0.0,0.0
8949,Venous EC,TGFBR2,46.083557,5.292823,0.0,0.0
8950,Venous EC,IGFBP2,45.83788,4.5881715,0.0,0.0
8951,Venous EC,ACVRL1,45.72047,5.8287497,0.0,0.0
8952,Venous EC,ITGA6,45.341003,5.6978097,0.0,0.0
8953,Venous EC,KLF2,45.18484,5.694648,0.0,0.0
8954,Venous EC,SELENOW,45.011215,3.5589523,0.0,0.0
8955,Venous EC,EPAS1,44.634842,6.024077,0.0,0.0
8956,Venous EC,TCIM,44.55316,5.619471,0.0,0.0
8957,Venous EC,RHOC,44.13203,3.5145876,0.0,0.0
8958,Venous EC,ROBO4,43.70405,7.7150226,0.0,0.0
8959,Venous EC,SOX18,43.603523,7.375522,0.0,0.0
8960,Venous EC,MSN,43.29301,4.756493,0.0,0.0
8961,Venous EC,VIM,43.273495,3.5464892,0.0,0.0
8962,Venous EC,LIMCH1,42.984947,5.2692146,0.0,0.0
8963,Venous EC,IL33,42.76023,7.361585,0.0,0.0
8964,Venous EC,EMP1,42.49556,6.266199,0.0,0.0
8965,Venous EC,SDCBP,42.423923,3.7417853,0.0,0.0
8966,Venous EC,ADAM15,42.392193,5.896626,0.0,0.0
8967,Venous EC,TAGLN2,41.909206,3.7883565,0.0,0.0
8968,Venous EC,MMRN2,41.493057,7.599337,0.0,0.0
8969,Venous EC,PALM2AKAP2,41.375652,4.7221823,0.0,0.0
8970,Venous EC,TMSB10,40.618782,0.6433597,0.0,0.0
8971,Venous EC,CCND1,40.579582,4.1680984,0.0,0.0
8972,Venous EC,TEK,40.57218,6.9752245,0.0,0.0
8973,Venous EC,GNAI2,40.557407,3.932949,0.0,0.0
8974,Venous EC,KDR,40.514637,7.057337,0.0,0.0
8975,Venous EC,TMSB4X,40.47683,0.90028703,0.0,0.0
8976,Venous EC,PLK2,40.34554,4.8413734,0.0,0.0
8977,Venous EC,CAV2,40.026615,4.796814,0.0,0.0
8978,Venous EC,CALM1,40.01328,2.7905746,0.0,0.0
8979,Venous EC,RASIP1,39.775375,6.02305,0.0,0.0
8980,Venous EC,CYYR1,39.484898,5.248038,0.0,0.0
8981,Venous EC,NRN1,39.37389,7.8344307,0.0,0.0
8982,Venous EC,BCAM,39.359318,4.154089,0.0,0.0
8983,Venous EC,HSPB1,39.13315,3.298224,0.0,0.0
8984,Venous EC,MYL12A,38.881947,2.6457443,0.0,0.0
8985,Venous EC,NHERF2,38.278904,4.1926446,0.0,0.0
8986,Venous EC,PTPRB,38.26243,7.083408,0.0,0.0
8987,Venous EC,MARCKSL1,38.185516,2.756242,0.0,0.0
8988,Venous EC,PCAT19,38.139248,7.1614223,0.0,0.0
8989,Venous EC,NRP1,37.940384,4.645929,0.0,0.0
8990,Venous EC,TSPAN7,37.751904,5.0156574,0.0,0.0
8991,Venous EC,IFITM3,37.152386,3.0345187,4.012183067058887e-302,1.771196452148905e-299
8992,Venous EC,EHD4,37.104877,5.1151466,2.343970860739648e-301,1.0244090249776557e-298
8993,Venous EC,ID1,36.520046,3.8766363,5.331020647114117e-292,2.284185552563484e-289
8994,Venous EC,ERG,36.430676,6.7144856,1.3918349618202048e-290,5.905704385571867e-288
8995,Venous EC,LDB2,36.353836,4.35746,2.285447888538632e-289,9.604155242374266e-287
8996,Venous EC,FXYD5,36.183155,3.8220859,1.1206216525162973e-286,4.6643474953878343e-284
8997,Venous EC,FLT1,36.085693,6.8742466,3.802783287522382e-285,1.5678947245082847e-282
8998,Venous EC,FN1,36.064754,3.7215855,8.098273576053721e-285,3.307728489419176e-282
8999,Venous EC,PCDH17,36.04867,4.796764,1.4467314663160443e-284,5.8544400003589265e-282
9000,arterial capillary,PLVAP,19.338345,12.363785,2.5554323087274494e-83,1.1168261362062444e-78
9001,arterial capillary,PECAM1,18.173758,11.319086,8.329348517126091e-74,1.8201292379623933e-69
9002,arterial capillary,A2M,16.949017,9.675554,1.9569860923153752e-64,2.8509373392850386e-60
9003,arterial capillary,CD36,16.301056,10.232341,9.700148360277941e-60,1.0598382098439677e-55
9004,arterial capillary,ENG,15.430736,8.378977,1.017045573151874e-53,6.349851389861357e-50
9005,arterial capillary,COL15A1,12.772832,7.6297455,2.325382505247461e-37,4.065140680373401e-34
9006,arterial capillary,GNG11,12.488058,6.0905123,8.674515001269901e-36,1.2229387213403217e-32
9007,arterial capillary,IGFBP4,12.140417,5.39098,6.4496174290743124e-34,7.0468520030065935e-31
9008,arterial capillary,FLT1,11.866791,8.903462,1.7609373553724945e-32,1.7897675855627792e-29
9009,arterial capillary,GSN,11.765082,5.417753,5.906891886067705e-32,5.736773399748956e-29
9010,arterial capillary,TGFBR2,11.681972,6.1032515,1.5759680480207947e-31,1.4973066863195828e-28
9011,arterial capillary,EPAS1,11.60092,7.1213174,4.0767533507792095e-31,3.563408568849091e-28
9012,arterial capillary,EGFL7,11.199007,5.7146463,4.123293125834066e-29,3.2179357637759293e-26
9013,arterial capillary,IGFBP7,11.1362505,5.479141,8.356405273633818e-29,6.407163790857761e-26
9014,arterial capillary,HSPG2,11.02591,5.8257246,2.8660445821277537e-28,2.1596140071950233e-25
9015,arterial capillary,CYYR1,10.718848,6.222934,8.303106801950654e-27,5.6699840573820525e-24
9016,arterial capillary,NEAT1,10.694022,4.2304997,1.0855897914836992e-26,7.299171730308245e-24
9017,arterial capillary,TMEM88,10.602456,6.6138377,2.9025553872612993e-26,1.838453342679244e-23
9018,arterial capillary,RGCC,10.471648,7.441541,1.1659512156245782e-25,7.177004496853037e-23
9019,arterial capillary,PODXL,10.417937,7.3373804,2.0535929841975353e-25,1.234646962434789e-22
9020,arterial capillary,SPARCL1,10.332463,4.4729686,5.0253370347143465e-25,2.928364396868744e-22
9021,arterial capillary,KDR,9.993338,7.628444,1.62998504291799e-23,8.582754977793715e-21
9022,arterial capillary,CAVIN2,9.941937,6.162426,2.7345494456802297e-23,1.4060088114589264e-20
9023,arterial capillary,EMCN,9.940244,6.583343,2.7814698839461196e-23,1.413504183813735e-20
9024,arterial capillary,NHERF2,9.934219,4.8604064,2.954822964088383e-23,1.4843400324427437e-20
9025,arterial capillary,SPTBN1,9.799077,4.151161,1.1361903339985155e-22,5.397398082290339e-20
9026,arterial capillary,CAV1,9.679661,5.1285725,3.6793486398019083e-22,1.7145969456928492e-19
9027,arterial capillary,TCIM,9.674628,5.368756,3.864930001368811e-22,1.7780305345244477e-19
9028,arterial capillary,CD93,9.666552,6.4945607,4.1823185516268533e-22,1.8843716492814433e-19
9029,arterial capillary,ITGA6,9.637035,5.5197625,5.577530649031434e-22,2.4622262574269677e-19
9030,arterial capillary,CD74,9.612903,4.8632,7.053199788717311e-22,3.0825304356610137e-19
9031,arterial capillary,COL4A1,9.559464,4.412434,1.1836755569675344e-21,5.071701621736188e-19
9032,arterial capillary,RAMP2,9.467604,4.7068887,2.863358996413419e-21,1.1805683167853968e-18
9033,arterial capillary,CRIP2,9.359864,5.0920763,7.98394424826487e-21,3.2011954075795218e-18
9034,arterial capillary,SLCO2A1,9.064237,7.999414,1.2547972097084163e-19,4.727556659749709e-17
9035,arterial capillary,CAVIN1,9.0232315,4.3513746,1.826207959404235e-19,6.763779038796838e-17
9036,arterial capillary,VWF,8.999107,7.5420237,2.2756075938676525e-19,8.357407922890075e-17
9037,arterial capillary,TM4SF18,8.934865,7.2045827,4.076751948073983e-19,1.4724823730464905e-16
9038,arterial capillary,ETS1,8.831768,5.156981,1.0303426176192392e-18,3.6909912918386253e-16
9039,arterial capillary,PTPRB,8.817105,7.2181363,1.1745629823215368e-18,4.1734228113317436e-16
9040,arterial capillary,CD320,8.799251,4.752636,1.3773241136836535e-18,4.854401053583096e-16
9041,arterial capillary,VWA1,8.739133,4.8875523,2.34905595648608e-18,8.147868374783146e-16
9042,arterial capillary,CLEC14A,8.627858,6.143688,6.251135610032839e-18,2.054132561660716e-15
9043,arterial capillary,CCDC85B,8.515379,3.6301444,1.660463856682642e-17,5.335949440621925e-15
9044,arterial capillary,RNASE1,8.478664,5.124654,2.2779315656950614e-17,7.266767966944303e-15
9045,arterial capillary,COL4A2,8.441167,3.5808222,3.141860033513482e-17,9.807989350333802e-15
9046,arterial capillary,TACC1,8.368144,4.3855686,5.853276649445222e-17,1.796996080865296e-14
9047,arterial capillary,RBP7,8.344659,7.408267,7.141952609323517e-17,2.1526337712956896e-14
9048,arterial capillary,CLDN5,8.300245,5.872405,1.0389683787200046e-16,3.088916600243475e-14
9049,arterial capillary,ARHGAP29,8.29354,5.14222,1.0992659594835334e-16,3.2243167445146536e-14
9050,arterial capillary,VAMP5,8.27739,4.2729855,1.2590514450195234e-16,3.620104233758766e-14
9051,arterial capillary,SRGN,8.200172,4.7969418,2.4004172208766456e-16,6.856721190927642e-14
9052,arterial capillary,MSN,8.174439,3.9188156,2.9724356538628337e-16,8.381117923640083e-14
9053,arterial capillary,VIM-AS1,8.134654,6.7415113,4.1311654518891525e-16,1.1427117399326806e-13
9054,arterial capillary,NFIB,8.12518,3.4211156,4.466998122069652e-16,1.2278345026851071e-13
9055,arterial capillary,CLIC4,8.102155,4.2817893,5.399433436968364e-16,1.4748552433079087e-13
9056,arterial capillary,CDH5,8.044375,6.144713,8.668654068467049e-16,2.3242629288851773e-13
9057,arterial capillary,PCAT19,8.01918,6.8256326,1.0645287542381436e-15,2.8368393094648677e-13
9058,arterial capillary,FABP5,7.982652,3.9636557,1.4322227866741099e-15,3.7935675556851693e-13
9059,arterial capillary,TMEM204,7.936697,4.5867577,2.076364988221408e-15,5.466593701519784e-13
9060,arterial capillary,TM4SF1,7.855685,4.238851,3.975922168124341e-15,1.0221394260923893e-12
9061,arterial capillary,HEG1,7.8049345,5.125987,5.953239631615747e-15,1.5215227184803194e-12
9062,arterial capillary,JAM2,7.70513,4.8162346,1.3070985854503767e-14,3.2643106616299007e-12
9063,arterial capillary,STOM,7.5777917,4.100443,3.5148648293964066e-14,8.394188661417516e-12
9064,arterial capillary,F2RL3,7.468941,7.6096954,8.084258098554158e-14,1.879331999676654e-11
9065,arterial capillary,EHD4,7.33397,4.717654,2.2343270839235526e-13,5.007642609015125e-11
9066,arterial capillary,GIMAP6,7.226627,5.651832,4.951383946144531e-13,1.081976419911503e-10
9067,arterial capillary,THBD,7.2011423,6.6622376,5.971013162335538e-13,1.2982943246105092e-10
9068,arterial capillary,LDLRAD2,7.1790376,7.953242,7.020397012804847e-13,1.5040168188608973e-10
9069,arterial capillary,KANK3,7.0788155,5.905185,1.453920448685509e-12,3.054910542757283e-10
9070,arterial capillary,RPL30-AS1,7.045642,5.1773634,1.8460836277734266e-12,3.8419637556290396e-10
9071,arterial capillary,NRP1,7.0268245,4.046857,2.1128705383255577e-12,4.376345687534606e-10
9072,arterial capillary,LDB2,6.9455557,3.798914,3.769736275517198e-12,7.5651225994358e-10
9073,arterial capillary,CALCRL,6.9454126,4.643596,3.773560147073505e-12,7.5651225994358e-10
9074,arterial capillary,MT-ND6,6.9039283,3.6593082,5.058385959444847e-12,1.000324434260532e-09
9075,arterial capillary,C1orf54,6.8947554,3.573975,5.395757025393472e-12,1.062234977647731e-09
9076,arterial capillary,FAM110D,6.892974,6.903349,5.463787283061605e-12,1.0708043023270152e-09
9077,arterial capillary,SEC14L1,6.8627753,4.202791,6.753545853134794e-12,1.3060042830327567e-09
9078,arterial capillary,TALAM1,6.813452,5.452772,9.528426701912446e-12,1.8057379016484574e-09
9079,arterial capillary,ATG10,6.77004,5.0297055,1.2874659157945567e-11,2.4253194130985045e-09
9080,arterial capillary,TIMP3,6.7180886,3.3608422,1.8412359534579784e-11,3.4341729067674665e-09
9081,arterial capillary,GIMAP7,6.685203,4.3275642,2.30604651234765e-11,4.234599024186626e-09
9082,arterial capillary,MT-CO1,6.6835103,0.9045884,2.3328549423175692e-11,4.265903447658872e-09
9083,arterial capillary,SYNPO,6.667529,5.018435,2.6014610667743625e-11,4.737260602596114e-09
9084,arterial capillary,SGK1,6.6093335,4.6786466,3.8605439055448314e-11,6.858585806826477e-09
9085,arterial capillary,FAM167B,6.560031,6.427836,5.3796544915345955e-11,9.480339512017255e-09
9086,arterial capillary,LIFR,6.5431466,4.0183387,6.023763512905352e-11,1.0572793597109055e-08
9087,arterial capillary,ICAM2,6.517896,4.5738425,7.13002422096072e-11,1.2316623658216099e-08
9088,arterial capillary,ENSG00000273149,6.4968104,5.130115,8.204061953705193e-11,1.4005872016591085e-08
9089,arterial capillary,CAV2,6.4919133,3.6760745,8.475299925403762e-11,1.4412626768087393e-08
9090,arterial capillary,WWTR1-AS1,6.435161,8.337564,1.2334230776779163e-10,2.0574626788868572e-08
9091,arterial capillary,MGP,6.4111915,4.083339,1.4438675973323347e-10,2.3634003548244328e-08
9092,arterial capillary,IFITM2,6.3666887,3.8915129,1.9315265776636635e-10,3.080855385044261e-08
9093,arterial capillary,FZD4,6.3081255,6.0589924,2.8243554475732384e-10,4.440130592832403e-08
9094,arterial capillary,PALM2AKAP2,6.265126,3.364534,3.7252369910224414e-10,5.773324732469673e-08
9095,arterial capillary,NES,6.2401443,3.4974499,4.3716741246993995e-10,6.727452322037414e-08
9096,arterial capillary,CFLAR,6.237685,3.2681427,4.440929452793101e-10,6.810048449293673e-08
9097,arterial capillary,KLF2,6.2245955,3.7249658,4.827999250504788e-10,7.326488862641016e-08
9098,arterial capillary,GIMAP4,6.2077975,4.141847,5.373237004471647e-10,8.09765344977341e-08
9099,arterial capillary,APP,6.1354146,2.2107902,8.493740574318382e-10,1.2456726109396327e-07
9100,cDC1,TMSB4X,57.28357,4.488947,0.0,0.0
9101,cDC1,CD74,56.446056,12.033835,0.0,0.0
9102,cDC1,ACTB,55.64601,3.3222728,0.0,0.0
9103,cDC1,CST3,55.010868,8.709581,0.0,0.0
9104,cDC1,COTL1,54.06815,8.701982,0.0,0.0
9105,cDC1,LYZ,53.94078,11.099536,0.0,0.0
9106,cDC1,SNX3,52.325497,5.3241405,0.0,0.0
9107,cDC1,IRF8,52.096905,9.871893,0.0,0.0
9108,cDC1,DNASE1L3,50.415268,11.361112,0.0,0.0
9109,cDC1,CLEC9A,50.085728,13.96506,0.0,0.0
9110,cDC1,ARHGDIB,49.995163,9.147553,0.0,0.0
9111,cDC1,CPVL,49.882538,9.753751,0.0,0.0
9112,cDC1,C1orf54,49.26946,8.534419,0.0,0.0
9113,cDC1,IDO1,48.839058,12.3813715,0.0,0.0
9114,cDC1,RGS10,48.656612,7.130829,0.0,0.0
9115,cDC1,PFN1,48.515236,3.8054245,0.0,0.0
9116,cDC1,SPI1,48.481804,9.8301935,0.0,0.0
9117,cDC1,FGL2,48.159397,9.70428,0.0,0.0
9118,cDC1,ARPC2,48.086433,4.805646,0.0,0.0
9119,cDC1,MPEG1,47.596447,9.859242,0.0,0.0
9120,cDC1,LCP1,47.00091,9.085528,0.0,0.0
9121,cDC1,ENSG00000293515,46.778137,12.983129,0.0,0.0
9122,cDC1,TMSB10,46.55097,2.551798,0.0,0.0
9123,cDC1,UCP2,46.410507,7.8774867,0.0,0.0
9124,cDC1,LGALS2,46.373764,7.9735,0.0,0.0
9125,cDC1,ARPC1B,46.144073,7.438383,0.0,0.0
9126,cDC1,SAT1,45.71794,6.811873,0.0,0.0
9127,cDC1,VAMP8,45.705658,7.1344724,0.0,0.0
9128,cDC1,PYCARD,45.34228,7.0856576,0.0,0.0
9129,cDC1,CYBA,45.24186,5.318981,0.0,0.0
9130,cDC1,RGCC,43.687572,9.249675,0.0,0.0
9131,cDC1,RAB32,42.64186,7.064337,0.0,0.0
9132,cDC1,PPT1,41.818993,6.5179076,0.0,0.0
9133,cDC1,BATF3,41.388268,10.381076,0.0,0.0
9134,cDC1,GSTP1,41.044777,3.3765316,0.0,0.0
9135,cDC1,CPNE3,40.44953,6.1027346,0.0,0.0
9136,cDC1,ITGB2,40.254402,7.792893,0.0,0.0
9137,cDC1,MACROH2A1,40.157803,4.83723,0.0,0.0
9138,cDC1,CD48,40.053726,7.7624917,0.0,0.0
9139,cDC1,SRGN,39.94029,7.463511,0.0,0.0
9140,cDC1,BID,39.49908,6.442337,0.0,0.0
9141,cDC1,ID2,39.45059,5.798635,0.0,0.0
9142,cDC1,MIR142HG,39.429764,8.240701,0.0,0.0
9143,cDC1,RNASET2,39.332764,6.5669913,0.0,0.0
9144,cDC1,RPLP1,39.21003,1.6729587,0.0,0.0
9145,cDC1,GRN,38.990158,5.288756,0.0,0.0
9146,cDC1,ADISSP,38.91283,6.1772337,0.0,0.0
9147,cDC1,KCNK6,38.823177,7.7066746,0.0,0.0
9148,cDC1,MYL12A,38.615467,4.2340827,0.0,0.0
9149,cDC1,CYRIB,38.48324,5.924405,0.0,0.0
9150,cDC1,LY86,38.423992,7.9717183,0.0,0.0
9151,cDC1,PLEK,38.357616,8.420395,0.0,0.0
9152,cDC1,NAPSB,38.02354,9.068276,0.0,0.0
9153,cDC1,NAP1L1,37.96538,3.4260664,0.0,0.0
9154,cDC1,ACTR3,37.39519,5.1695137,4.677972751246464e-306,3.650823591437062e-303
9155,cDC1,UBA52,36.440056,2.0968146,9.886848126820302e-291,7.580610711132535e-288
9156,cDC1,LAPTM5,36.40004,6.653097,4.2508398834112357e-290,3.2030811424931834e-287
9157,cDC1,CAP1,36.061016,4.83192,9.268102127353202e-285,6.7508855895640724e-282
9158,cDC1,GLIPR1,35.830452,6.7449183,3.707680551154613e-281,2.6564011607813313e-278
9159,cDC1,SUSD3,35.641712,6.918105,3.16703211483386e-278,2.2324511539790165e-275
9160,cDC1,RPL28,35.311085,1.5385748,3.9693699961531766e-273,2.7536086716171177e-270
9161,cDC1,ATP5F1E,35.08455,3.0538702,1.1597444676701576e-269,7.919605033602588e-267
9162,cDC1,HCLS1,34.956165,7.0250916,1.0436806763940337e-267,7.01738773555767e-265
9163,cDC1,ATP6V0E1,34.459255,4.1757665,3.2726247522621444e-260,2.1670726086797693e-257
9164,cDC1,SH3BGRL3,34.44432,4.2734356,5.47712953227803e-260,3.5727234190847615e-257
9165,cDC1,FNBP1,34.433586,5.9555387,7.928925478495956e-260,5.09596704576746e-257
9166,cDC1,WDFY4,34.25231,9.611459,4.028917818877121e-257,2.5518815124087782e-254
9167,cDC1,TAGLN2,33.880947,4.789132,1.2712722182190975e-251,7.937097289292491e-249
9168,cDC1,AP2S1,33.86577,4.175665,2.126880822324209e-251,1.3091999923782708e-248
9169,cDC1,TPM3,33.863876,4.7145305,2.2678588897041958e-251,1.376590346050447e-248
9170,cDC1,SUB1,33.734444,3.0064538,1.8078923964201023e-249,1.0823579355225226e-246
9171,cDC1,PTPRE,33.383648,6.5478587,2.3678496403822948e-244,1.3984391984225379e-241
9172,cDC1,IFNGR1,33.32668,5.281325,1.5861563608716848e-243,9.242850346071481e-241
9173,cDC1,SHTN1,33.032948,6.035505,2.7340889081651055e-239,1.5722450216111548e-236
9174,cDC1,CLNK,32.531204,10.602121,3.862090971590043e-232,2.1639592797739905e-229
9175,cDC1,SMCO4,32.42942,5.2431645,1.0566793628755496e-230,5.845710743685192e-228
9176,cDC1,RHOG,32.305428,5.091826,5.868991516596301e-229,3.2062300655165592e-226
9177,cDC1,RAB7B,31.998158,7.5106254,1.156710010289818e-224,6.241093122185951e-222
9178,cDC1,CDK2AP2,31.892895,5.05585,3.3499405165153377e-223,1.7854365894364187e-220
9179,cDC1,HLA-DRB1-5,31.82636,8.034402,2.795977520035241e-222,1.472233753441207e-219
9180,cDC1,SAMHD1,31.822983,6.346675,3.1136641922489936e-222,1.6199949983101194e-219
9181,cDC1,CORO1A,31.523785,6.0258293,4.1020740575535704e-218,2.0846167978060612e-215
9182,cDC1,S100B,31.469574,7.148187,2.2661719245068212e-217,1.1383997446970817e-214
9183,cDC1,LGALS9,31.384235,6.3416157,3.320609410014131e-216,1.6491353824461087e-213
9184,cDC1,TLR10,31.228207,8.081332,4.413447278362467e-214,2.167250560152284e-211
9185,cDC1,PTPRC,30.97932,6.045032,1.0238336614495083e-210,4.9717362599988125e-208
9186,cDC1,CD37,30.785994,5.9930425,4.0354728110205715e-208,1.938091249811462e-205
9187,cDC1,VSIR,30.180256,5.367511,4.301657567974699e-200,2.0215015306534003e-197
9188,cDC1,HCK,30.11188,6.876797,3.3872159505777104e-199,1.5748392117451943e-196
9189,cDC1,RPS21,30.0714,2.383862,1.1466760249444139e-198,5.275192525702176e-196
9190,cDC1,DBNL,30.0569,4.608161,1.773997511700147e-198,8.076123672014919e-196
9191,cDC1,RPS11,30.02075,1.7402675,5.2610543858574185e-198,2.3704033080362126e-195
9192,cDC1,EFHD2,29.807646,5.1522117,3.1097589165745075e-195,1.38682554785686e-192
9193,cDC1,PSAP,29.387321,3.7493973,7.974951446129541e-190,3.5205785656731864e-187
9194,cDC1,LSM6,29.350641,4.210852,2.3449731163484497e-189,1.0248470507689265e-186
9195,cDC1,BCL2A1,29.267696,7.262845,2.6738981469988267e-188,1.1570301447171953e-185
9196,cDC1,ABRACL,29.249275,4.328981,4.586462281182706e-188,1.965164191537343e-185
9197,cDC1,ITGA4,28.776533,5.670686,4.218673632601475e-182,1.7900282761088825e-179
9198,cDC1,APOL3,28.716269,6.6884627,2.3902108592124192e-181,1.0044401479905727e-178
9199,cDC1,ITGB7,28.678793,6.473622,7.015876678816063e-181,2.92020832734264e-178
9200,cDC2,CD74,90.62984,11.493565,0.0,0.0
9201,cDC2,CST3,90.16943,8.262103,0.0,0.0
9202,cDC2,TYROBP,88.281235,11.61394,0.0,0.0
9203,cDC2,TMSB4X,84.86946,3.5910392,0.0,0.0
9204,cDC2,CYBA,83.98353,6.035093,0.0,0.0
9205,cDC2,JAML,83.68897,10.366678,0.0,0.0
9206,cDC2,SAT1,82.41532,7.4965286,0.0,0.0
9207,cDC2,COTL1,82.09022,7.908026,0.0,0.0
9208,cDC2,SRGN,81.89288,9.651077,0.0,0.0
9209,cDC2,PYCARD,81.80599,7.8905745,0.0,0.0
9210,cDC2,FTL,81.44992,3.4161768,0.0,0.0
9211,cDC2,ARHGDIB,80.75657,9.011555,0.0,0.0
9212,cDC2,ARPC1B,78.74208,7.782259,0.0,0.0
9213,cDC2,VAMP8,78.53526,7.492,0.0,0.0
9214,cDC2,ITGB2,78.25939,9.373428,0.0,0.0
9215,cDC2,FGL2,78.07652,9.647609,0.0,0.0
9216,cDC2,ACTB,77.90164,2.6154642,0.0,0.0
9217,cDC2,SPI1,77.588295,9.766689,0.0,0.0
9218,cDC2,CPVL,76.45536,8.455127,0.0,0.0
9219,cDC2,CLEC10A,74.71348,10.419475,0.0,0.0
9220,cDC2,LAPTM5,74.69964,8.45699,0.0,0.0
9221,cDC2,ARPC2,73.54438,4.594946,0.0,0.0
9222,cDC2,PFN1,72.87397,3.5593648,0.0,0.0
9223,cDC2,RNASE6,72.757744,9.056034,0.0,0.0
9224,cDC2,SAMHD1,72.11434,8.500345,0.0,0.0
9225,cDC2,RNASET2,71.877556,7.427456,0.0,0.0
9226,cDC2,PSAP,71.32241,5.346459,0.0,0.0
9227,cDC2,GRN,70.66741,5.8552485,0.0,0.0
9228,cDC2,MPEG1,69.7128,8.886602,0.0,0.0
9229,cDC2,UCP2,69.54953,7.2556133,0.0,0.0
9230,cDC2,RHOG,68.83294,6.597239,0.0,0.0
9231,cDC2,LY86,68.711296,8.752197,0.0,0.0
9232,cDC2,CD48,68.18516,8.117751,0.0,0.0
9233,cDC2,SH3BGRL3,67.974754,4.9025693,0.0,0.0
9234,cDC2,MNDA,67.35058,10.171825,0.0,0.0
9235,cDC2,CSF1R,67.2161,8.7453375,0.0,0.0
9236,cDC2,RGS10,67.0338,6.3011026,0.0,0.0
9237,cDC2,CTSH,65.81539,6.4547935,0.0,0.0
9238,cDC2,PTPRC,65.36202,7.728705,0.0,0.0
9239,cDC2,LCP1,65.24727,7.7172813,0.0,0.0
9240,cDC2,VSIR,65.16033,7.0201874,0.0,0.0
9241,cDC2,GLIPR1,64.71467,7.4192677,0.0,0.0
9242,cDC2,UBA52,64.42974,2.1742024,0.0,0.0
9243,cDC2,CD53,63.333565,7.438463,0.0,0.0
9244,cDC2,FYB1,63.05719,7.7935205,0.0,0.0
9245,cDC2,CYRIB,62.883224,5.9090486,0.0,0.0
9246,cDC2,CORO1A,62.56465,7.2577653,0.0,0.0
9247,cDC2,AOAH,62.27423,8.219122,0.0,0.0
9248,cDC2,HCK,62.08433,8.376662,0.0,0.0
9249,cDC2,TPT1,61.110138,1.4805813,0.0,0.0
9250,cDC2,LYZ,60.747627,6.9907413,0.0,0.0
9251,cDC2,HCST,60.183704,7.267945,0.0,0.0
9252,cDC2,ITM2B,59.930607,4.868608,0.0,0.0
9253,cDC2,CNPY3,59.711197,5.407235,0.0,0.0
9254,cDC2,S100A11,59.410297,4.3615856,0.0,0.0
9255,cDC2,CLEC7A,59.006954,8.551694,0.0,0.0
9256,cDC2,MS4A6A,58.58407,8.103036,0.0,0.0
9257,cDC2,RPL19,58.44208,1.5041733,0.0,0.0
9258,cDC2,RGS19,58.427402,6.8439813,0.0,0.0
9259,cDC2,IFNGR1,58.147644,5.6516037,0.0,0.0
9260,cDC2,AP2S1,58.087635,4.359199,0.0,0.0
9261,cDC2,CALHM6,58.07846,7.8733764,0.0,0.0
9262,cDC2,ADISSP,57.970955,5.634768,0.0,0.0
9263,cDC2,LGALS2,57.45223,6.0683465,0.0,0.0
9264,cDC2,ABI3,57.00501,6.851839,0.0,0.0
9265,cDC2,CD1D,56.619637,7.723461,0.0,0.0
9266,cDC2,TMSB10,56.303112,1.9896207,0.0,0.0
9267,cDC2,PLAC8,55.833256,6.1138797,0.0,0.0
9268,cDC2,SLC25A5,55.64721,4.3050084,0.0,0.0
9269,cDC2,RPL28,55.614178,1.5032264,0.0,0.0
9270,cDC2,P2RY13,55.41881,8.033356,0.0,0.0
9271,cDC2,BID,55.037586,5.5301023,0.0,0.0
9272,cDC2,RPS13,54.499756,1.5842999,0.0,0.0
9273,cDC2,HCLS1,54.358463,6.8472667,0.0,0.0
9274,cDC2,CAP1,54.137825,4.518244,0.0,0.0
9275,cDC2,C1QC,53.843918,8.0119,0.0,0.0
9276,cDC2,CD37,53.30245,6.4248624,0.0,0.0
9277,cDC2,ARRB2,53.28956,5.718595,0.0,0.0
9278,cDC2,CEBPD,53.283092,5.020773,0.0,0.0
9279,cDC2,TYMP,53.241096,6.9248424,0.0,0.0
9280,cDC2,HLA-DRB1,53.163803,7.9180536,0.0,0.0
9281,cDC2,RNF130,53.071495,5.5963974,0.0,0.0
9282,cDC2,FCGRT,53.01977,4.4105597,0.0,0.0
9283,cDC2,DUSP1,52.356834,4.7894487,0.0,0.0
9284,cDC2,C1QB,52.285606,7.5654936,0.0,0.0
